場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(O00030)新竹市香山區香雅段376地號,農地,新竹市香山區香雅段三七六地號,新竹市香山區香雅段376地號,"1,256平方公尺",公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92637340443,24.797566739469
(O00031)新竹市香山區香雅段260地號,農地,新竹市香山區香雅段二六○地號,新竹市香山區香雅段260地號,"3,447平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92814377119,24.797694000705
(O00032)新竹市香山區香雅段271地號,農地,新竹市香山區香雅段二七一地號,新竹市香山區香雅段271地號,839平方公尺,公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92743181172,24.797395712605
(O00033)新竹市香山區香雅段272地號,農地,新竹市香山區香雅段二七二地號,新竹市香山區香雅段272地號,267平方公尺,公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92752070742,24.797603414014
(O00034)新竹市香山區香雅段251地號,農地,新竹市香山區香雅段二五一地號,新竹市香山區香雅段251地號,"3,584平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92882632462,24.797531811663
(O00035)新竹市香山區香雅段259地號,農地,新竹市香山區香雅段二五九地號,新竹市香山區香雅段259地號,"1,130平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92818351612,24.797378017976
(O00036)新竹市香山區香雅段394地號,農地,新竹市香山區香雅段三九四地號,新竹市香山區香雅段394地號,"1,378平方公尺",公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92587924389,24.796934491919
(O00037)新竹市香山區香雅段415地號,農地,新竹市香山區香雅段四一五地號,新竹市香山區香雅段415地號,"1,469平方公尺",公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92602783964,24.796537305996
(O00038)新竹市香山區香雅段258地號,農地,新竹市香山區香雅段二五八地號,新竹市香山區香雅段258地號,"5,228平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9276002683,24.796854076787
(O00039)新竹市香山區香雅段409地號,農地,新竹市香山區香雅段四○九地號,新竹市香山區香雅段409地號,"2,804平方公尺",公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92614685884,24.795977590068
(O00040)新竹市香山區香雅段226地號,農地,新竹市香山區香雅段二二六地號,新竹市香山區香雅段226地號,504平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9280363069,24.795382621261
(O00041)新竹市香山區香雅段257地號,農地,新竹市香山區香雅段二五七地號,新竹市香山區香雅段257地號,723平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92780851588,24.795915200449
(O00042)新竹市香山區香雅段401地號,農地,新竹市香山區香雅段四○一地號,新竹市香山區香雅段401地號,"7,124平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92733388315,24.795716340999
(O00043)新竹市香山區香雅段197地號,農地,新竹市香山區香雅段一九七地號,新竹市香山區香雅段197地號,918平方公尺,公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92699798404,24.795066116495
(O00044)新竹市香山區香雅段160地號,農地,新竹市香山區香雅段一六○地號,新竹市香山區香雅段160地號,201平方公尺,公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92893673802,24.794696875926
(O00045)新竹市香山區香雅段164地號,農地,新竹市香山區香雅段一六四地號,新竹市香山區香雅段164地號,"2,356平方公尺",公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92894682398,24.794353792896
(O00046)新竹市香山區香雅段170地號,農地,新竹市香山區香雅段一七○地號,新竹市香山區香雅段170地號,664平方公尺,公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92819513271,24.794380520032
(O00047)新竹市香山區香雅段171地號,農地,新竹市香山區香雅段一七一地號,新竹市香山區香雅段171地號,279平方公尺,公告解除控制場址,鎘;鉻;銅;鋅;鎳,-無資料-,120.92803680702,24.794515873391
(O00048)新竹市香山區香雅段140地號,農地,新竹市香山區香雅段一四○地號,新竹市香山區香雅段140地號,"2,643平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93006231037,24.798164397986
(O00049)新竹市香山區香雅段141地號,農地,新竹市香山區香雅段一四一地號,新竹市香山區香雅段141地號,"2,543平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9298150055,24.798227482563
(O00050)新竹市香山區香雅段142地號,農地,新竹市香山區香雅段一四二地號,新竹市香山區香雅段142地號,"1,879平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92962703998,24.79829962327
(O00051)新竹市香山區香雅段30地號,農地,新竹市香山區香雅段三○地號,新竹市香山區香雅段30地號,"1,370平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93202085062,24.797858327292
(O00052)新竹市香山區香雅段253地號,農地,新竹市香山區香雅段二五三地號,新竹市香山區香雅段253地號,"5,456平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92831237042,24.796899562707
(O00053)新竹市香山區香雅段254地號,農地,新竹市香山區香雅段二五四地號,新竹市香山區香雅段254地號,"4,705平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92809499429,24.796520256213
(O00054)新竹市香山區香雅段250地號,農地,新竹市香山區香雅段二五○地號,新竹市香山區香雅段250地號,"2,034平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92897440261,24.798028456272
(O00055)新竹市香山區忠孝段909地號,農地,新竹市香山區忠孝段九○九地號,新竹市香山區忠孝段909地號,"5,103平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93312854664,24.797985227085
(O00056)新竹市香山區忠孝段918地號,農地,新竹市香山區忠孝段九一八地號,新竹市香山區忠孝段918地號,925平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93407807377,24.797958562497
(O00057)新竹市香山區忠孝段906地號,農地,新竹市香山區忠孝段九○六地號,新竹市香山區忠孝段906地號,944平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93286190448,24.797226703321
(O00058)新竹市香山區忠孝段908地號,農地,,新竹市香山區忠孝段908地號,"2,450平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93339589609,24.797425571654
(O00059)新竹市香山區忠孝段898地號,農地,新竹市香山區忠孝段八九八地號,新竹市香山區忠孝段898地號,"2,963平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93198180471,24.79691030406
(O00060)新竹市香山區忠孝段671地號,農地,,新竹市香山區忠孝段671地號,"2,376平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9311811983,24.79593484657
(O00061)新竹市香山區忠孝段895地號,農地,新竹市香山區忠孝段八九五地號,新竹市香山區忠孝段895地號,"1,640平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93264433838,24.797172433814
(O00062)新竹市香山區忠孝段896地號,農地,新竹市香山區忠孝段八九六地號,新竹市香山區忠孝段896地號,"1,937平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93243668762,24.797073025347
(O00063)新竹市香山區忠孝段897地號,農地,新竹市香山區忠孝段八九七地號,新竹市香山區忠孝段897地號,"1,305平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93220924601,24.796991664876
(O00064)新竹市香山區忠孝段673地號,農地,新竹市香山區忠孝段六七三地號,新竹市香山區忠孝段673地號,318平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93088449045,24.795916652589
(O00065)新竹市香山區忠孝段899地號,農地,新竹市香山區忠孝段八九九地號,新竹市香山區忠孝段899地號,553平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93165521952,24.797262271609
(O00066)新竹市香山區樹下段1400地號,農地,新竹市香山區香山區樹下段一四○○地號,新竹市香山區樹下段1400地號,"2,416平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9263717518,24.800365611195
(O00067)新竹市香山區樹下段1413地號,農地,新竹市香山區樹下段一四一三地號,新竹市香山區樹下段1413地號,"3,438平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92685671533,24.79984218908
(O00068)新竹市香山區樹下段1414地號,農地,新竹市香山區樹下段一四一四地號,新竹市香山區樹下段1414地號,"3,995平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92681727359,24.799634511531
(O00069)新竹市香山區樹下段1406-1地號,農地,新竹市香山區樹下段一四○六之一地號,新竹市香山區樹下段1406-1地號,"1,785平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92819196664,24.799878950253
(O00070)新竹市香山區樹下段1407地號,農地,新竹市香山區樹下段一四○七地號,新竹市香山區樹下段1407地號,"3,537平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92792503739,24.799662135038
(O00071)新竹市香山區樹下段1408地號,農地,新竹市香山區樹下段一四○八地號,新竹市香山區樹下段1408地號,"2,181平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92821204475,24.799364328516
(O00072)新竹市香山區樹下段431地號,農地,新竹市香山區樹下段四三一地號,新竹市香山區樹下段431地號,340平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93349335861,24.800134201663
(O00073)新竹市香山區樹下段444地號,農地,新竹市香山區樹下段四四四地號,新竹市香山區樹下段444地號,829平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93333502652,24.800278589138
(O00074)新竹市香山區樹下段438地號,農地,新竹市香山區樹下段四三八地號,新竹市香山區樹下段438地號,"1,131平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93375035487,24.800450317376
(O00075)新竹市香山區樹下段442地號,農地,新竹市香山區樹下段四四二地號,新竹市香山區樹下段442地號,443平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93349311782,24.800585632571
(O00076)新竹市香山區樹下段421地號,農地,新竹市香山區樹下段四二一地號,新竹市香山區樹下段421地號,"1,704平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93294017067,24.798824804693
(O00077)新竹市香山區樹下段515地號,農地,新竹市香山區樹下段五一五地號,新竹市香山區樹下段515地號,"1,154平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9318225519,24.798743042097
(O00078)新竹市香山區樹下段951地號,農地,新竹市香山區樹下段九五一地號,新竹市香山區樹下段951地號,624平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93096064098,24.801288717899
(O00079)新竹市香山區樹下段570地號,農地,新竹市香山區樹下段五七○地號,新竹市香山區樹下段570地號,"3,977平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93185096603,24.801045353311
(O00080)新竹市香山區樹下段958地號,農地,新竹市香山區樹下段九五八地號,新竹市香山區樹下段958地號,927平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9301594532,24.801315431959
(O00081)新竹市香山區樹下段952地號,農地,新竹市香山區樹下段九五二地號,新竹市香山區樹下段952地號,"1,637平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93072335683,24.801108035854
(O00082)新竹市香山區樹下段441地號,農地,新竹市香山區樹下段四四一地號,新竹市香山區樹下段441地號,420平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93371061345,24.800784358717
(O00083)新竹市香山區樹下段339地號,農地,新竹市香山區樹下段三三九地號,新竹市香山區樹下段339地號,490平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93365092644,24.801425364244
(O00084)新竹市香山區樹下段458地號,農地,新竹市香山區樹下段四五八地號,新竹市香山區樹下段458地號,"1,310平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93222802147,24.798842541116
(O00085)新竹市香山區樹下段474地號,農地,新竹市香山區樹下段四七四地號,新竹市香山區樹下段474地號,"1,288平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93327544413,24.800720964968
(O00086)新竹市香山區樹下段576地號,農地,新竹市香山區樹下段五七六地號,新竹市香山區樹下段576地號,"2,900平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93107021586,24.799889332355
(O00087)新竹市香山區樹下段578地號,農地,新竹市香山區樹下段五七八地號,新竹市香山區樹下段578地號,"2,760平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93090223552,24.7995913104
(O00088)新竹市香山區樹下段589地號,農地,新竹市香山區樹下段五八九地號,新竹市香山區樹下段589地號,946平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93020038698,24.798868694977
(O00089)新竹市香山區樹下段592地號,農地,新竹市香山區樹下段五九二地號,新竹市香山區樹下段592地號,"1,863平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93013090836,24.799302036383
(O00090)新竹市香山區樹下段959地號,農地,新竹市香山區樹下段九五九地號,新竹市香山區樹下段959地號,"1,517平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93009009454,24.801532086418
(O00091)新竹市香山區樹下段960地號,農地,新竹市香山區樹下段九六○地號,新竹市香山區樹下段960地號,"5,477平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9296746047,24.801649263763
(O00092)新竹市香山區樹下段963地號,農地,新竹市香山區樹下段九六三地號,新竹市香山區樹下段963地號,338平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93063463916,24.800566277592
(O00093)新竹市香山區樹下段964地號,農地,新竹市香山區樹下段九六四地號,新竹市香山區樹下段964地號,351平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93044683678,24.800340474923
(O00094)新竹市香山區樹下段968地號,農地,新竹市香山區樹下段九六八地號,新竹市香山區樹下段968地號,"1,018平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93027884218,24.800069538141
(O00095)新竹市香山區樹下段969地號,農地,新竹市香山區樹下段九六九地號,新竹市香山區樹下段969地號,"1,071平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.93013067058,24.799726381455
(O00096)新竹市香山區樹下段971地號,農地,新竹市香山區樹下段九七一地號,新竹市香山區樹下段971地號,"1,011平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92979472071,24.799121306615
(O00097)新竹市香山區樹下段983地號,農地,新竹市香山區樹下段九八三地號,新竹市香山區樹下段983地號,"1,517平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92976487526,24.79942826573
(O00098)新竹市香山區樹下段1092地號,農地,新竹市香山區樹下段一○九二地號,新竹市香山區樹下段1092地號,"2,599平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92818155569,24.800781807226
(O00099)新竹市香山區樹下段1402地號,農地,新竹市香山區樹下段一四○二地號,新竹市香山區樹下段1402地號,927平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92705440137,24.800068001075
(O00100)新竹市香山區樹下段1409地號,農地,新竹市香山區樹下段一四○九地號,新竹市香山區樹下段1409地號,"1,470平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92767790129,24.799427271668
(O00101)新竹市香山區香雅段355地號,農地,新竹市香山區香雅段三五五地號,新竹市香山區香雅段355地號,"1,933平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92595759733,24.798234652374
(O00102)新竹市香山區香雅段327地號,農地,新竹市香山區香雅段三二七地號,新竹市香山區香雅段327地號,302平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92687746075,24.798198990179
(O00103)新竹市香山區香雅段332地號,農地,新竹市香山區香雅段三三二地號,新竹市香山區香雅段332地號,102平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92683798241,24.798054512929
(O00104)新竹市香山區香雅段348地號,農地,新竹市香山區香雅段三四八地號,新竹市香山區香雅段348地號,"2,011平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92648168607,24.798442569062
(O00105)新竹市香山區香雅段349地號,農地,新竹市香山區香雅段三四九地號,新竹市香山區香雅段349地號,"1,696平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92640268228,24.798234871927
(O00106)新竹市香山區香雅段329地號,農地,新竹市香山區香雅段三二九地號,新竹市香山區香雅段329地號,"1,315平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92727321809,24.797982496097
(O00107)新竹市香山區香雅段263地號,農地,新竹市香山區香雅段二六三地號,新竹市香山區香雅段263地號,"1,344平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92823257476,24.798064216846
(O00108)新竹市香山區香雅段265地號,農地,新竹市香山區香雅段二六五地號,新竹市香山區香雅段265地號,"3,047平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92836085903,24.798578909774
(O00109)新竹市香山區香雅段461地號,農地,新竹市香山區香雅段四六一地號,新竹市香山區香雅段461地號,"4,147平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92478129202,24.797078402077
(O00110)新竹市香山區香雅段373地號,農地,新竹市香山區香雅段三七三地號,新竹市香山區香雅段373地號,"2,798平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.9253445854,24.797873202937
(O00111)新竹市香山區香雅段378地號,農地,新竹市香山區香雅段三七八地號,新竹市香山區香雅段378地號,"2,532平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92604716047,24.797313777167
(O00112)新竹市香山區香雅段389地號,農地,新竹市香山區香雅段三八九地號,新竹市香山區香雅段389地號,"1,491平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92594839819,24.797069955504
(O00113)新竹市香山區香雅段393地號,農地,新竹市香山區香雅段三九三地號,新竹市香山區香雅段393地號,"1,190平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92510759244,24.797232052316
(O00114)新竹市香山區香雅段334地號,農地,新竹市香山區香雅段三三四地號,新竹市香山區香雅段334地號,"1,287平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92700646889,24.797467734733
(O00115)新竹市香山區香雅段335地號,農地,新竹市香山區香雅段三三五地號,新竹市香山區香雅段335地號,"1,408平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92702643524,24.797151742659
(O00116)新竹市香山區香雅段338地號,農地,新竹市香山區香雅段三三八地號,新竹市香山區香雅段338地號,"3,324平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92662093285,24.797124458512
(O00117)新竹市香山區香雅段369地號,農地,新竹市香山區香雅段三六九地號,新竹市香山區香雅段369地號,538平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92636338042,24.797792450103
(O00118)新竹市香山區香雅段371地號,農地,新竹市香山區香雅段三七一地號,新竹市香山區香雅段371地號,582平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92630408399,24.797711163312
(O00119)新竹市香山區香雅段273地號,農地,新竹市香山區香雅段二七三地號,新竹市香山區香雅段273地號,545平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92757996788,24.797747900668
(O00120)新竹市香山區香雅段274地號,農地,新竹市香山區香雅段二七四地號,新竹市香山區香雅段274地號,241平方公尺,公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.92764911924,24.797892392078
