場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(B10058)神岡區前寮段242(部份),農地,神岡區前寮段242(部份),神岡區前寮段242(部份),1平方公尺,公告解除控制場址,銅;鎳,-無資料-,120.70519946405,24.259995377282
(B10059)神岡區前寮段259(部份之2),農地,神岡區前寮段259(部份之2),神岡區前寮段259(部份之2),484平方公尺,公告解除控制場址,銅;鋅;鎳,-無資料-,120.70559249228,24.260393422949
(B10060)神岡區前寮段260(部份),農地,神岡區前寮段260(部份),神岡區前寮段260(部份),22平方公尺,公告解除控制場址,銅;鋅;鎳,-無資料-,120.70553335903,24.260411366859
(B10061)神岡區前寮段88(部份之2),農地,神岡區前寮段88(部份之2),神岡區前寮段88(部份之2),32平方公尺,公告解除控制場址,銅;鋅;鎳,-無資料-,120.70575998098,24.260366659479
(B10062)神岡區前寮段259-1(部份之2),農地,神岡區前寮段259-1(部份之2),神岡區前寮段259-1(部份之2),15平方公尺,公告解除控制場址,銅;鋅;鎳,-無資料-,120.70529732541,24.260266442657
(B10063)神岡區前寮段258(部份之2),農地,神岡區前寮段258(部份之2),神岡區前寮段258(部份之2),21平方公尺,公告解除控制場址,銅;鋅;鎳,-無資料-,120.7056222876,24.260285130326
(B10064)神岡區前寮段258(部份),農地,神岡區前寮段258(部份),神岡區前寮段258(部份),425平方公尺,公告解除控制場址,銅;鎳,-無資料-,120.70530702832,24.260329665793
(B10080)臺中市大里區詹厝園段170-5(部分)地號,農地,臺中市大里區詹厝園段170-5(部分)地號,臺中市大里區詹厝園段170-5(部分)地號,11平方公尺,公告解除控制場址,鉻:395(mg/Kg);鎳:298(mg/Kg);銅:295(mg/Kg),-無資料-,120.67023389554,24.08877373158
(B10081)大里區詹厝園段131-1(部分)地號,農地,臺中市大里區詹厝園段131-1(部分)地號,臺中市大里區詹厝園段131-1(部分)地號,484平方公尺,公告解除控制場址,鉻:272(mg/Kg);鎳:239(mg/Kg);銅:232(mg/Kg),-無資料-,120.67023438074,24.088584115787
(B10082)大里區詹厝園段131-2(部分)地號,農地,臺中市大里區詹厝園段131-2(部分)地號,臺中市大里區詹厝園段131-2(部分)地號,465平方公尺,公告解除控制場址,鉻:272(mg/Kg);鎳:239(mg/Kg);銅:232(mg/Kg),-無資料-,120.67044108581,24.088521355812
(B10083)大里區詹厝園段131-4(部分)地號,農地,臺中市大里區詹厝園段131-4(部分)地號,臺中市大里區詹厝園段131-4(部分)地號,43平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.67048063519,24.088440176682
(B10084)大里區詹厝園段166-2(部分之2)地號,農地,臺中市大里區詹厝園段166-2(部分)地號,臺中市大里區詹厝園段166-2(部分)地號,22平方公尺,公告解除控制場址,鉻:238(mg/Kg),-無資料-,120.67061743063,24.088792616983
(B10085)臺中市大里區詹厝園段170-5(部分)地號-2,農地,臺中市大里區詹厝園段170-5(部分)地號-2,臺中市大里區詹厝園段170-5(部分)地號-2,962平方公尺,公告解除控制場址,鉻:395(mg/Kg);銅:259(mg/Kg);鎳:298(mg/Kg),-無資料-,120.66172517444,24.089170495741
(B10086)大里區詹厝園段192(部分)地號,農地,臺中市大里區詹厝園段192(部分)地號,臺中市大里區詹厝園段192(部分)地號,217平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66526125706,24.0871918161
(B10087)大里區詹厝園段201(部分)地號,農地,臺中市大里區詹厝園段201(部分)地號,臺中市大里區詹厝園段201(部分)地號,"4,048平方公尺",公告解除控制場址,鉻:256(mg/Kg);鎳:216(mg/Kg),-無資料-,120.66562443661,24.087472521212
(B10088)大里區詹厝園段201-6(部分)地號,農地,臺中市大里區詹厝園段201-6(部分)地號,臺中市大里區詹厝園段201-6(部分)地號,"1,404平方公尺",公告解除控制場址,鉻;鎳,-無資料-,120.66476681507,24.088220081259
(B10118)大里區詹厝園段185-2(部分)地號,農地,臺中市大里區詹厝園段185-2(部分)地號,臺中市大里區詹厝園段185-2(部分)地號,70平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66713650957,24.088469051088
(B10119)大里區詹厝園段173(部分)地號,農地,臺中市大里區詹厝園段173(部分)地號,臺中市大里區詹厝園段173(部分)地號,355平方公尺,公告解除控制場址,鉻:482(mg/Kg);鎳:398(mg/Kg),-無資料-,120.66869926897,24.088887796122
(B10120)大里區詹厝園段171-2(部分)地號,農地,臺中市大里區詹厝園段171-2(部分)地號,臺中市大里區詹厝園段171-2(部分)地號,233平方公尺,公告解除控制場址,鉻:304(mg/Kg);鎳:243(mg/Kg),-無資料-,120.66937775106,24.088952470262
(B10121)大里區詹厝園段171-9(部分)地號,農地,臺中市大里區詹厝園段171-9(部分)地號,臺中市大里區詹厝園段171-9(部分)地號,210平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66919094745,24.08892497812
(B10122)大里區詹厝園段160-2(部分)地號,農地,臺中市大里區詹厝園段160-2(部分)地號,臺中市大里區詹厝園段160-2(部分)地號,79平方公尺,公告解除控制場址,銅,-無資料-,120.67449541979,24.091572939259
(B10123)大里區詹厝園段160-3(部分)地號,農地,臺中市大里區詹厝園段160-3(部分)地號,臺中市大里區詹厝園段160-3(部分)地號,5平方公尺,公告解除控制場址,銅,-無資料-,120.67456422362,24.091591144467
(B10124)大里區詹厝園段190(部分)地號,農地,臺中市大里區詹厝園段190(部分)地號,臺中市大里區詹厝園段190(部分)地號,40平方公尺,公告解除控制場址,鉻:670(mg/Kg);鎳:389(mg/Kg);銅:255(mg/Kg),-無資料-,120.66692195122,24.087764292864
(B10125)大里區詹厝園段187-2(部分)地號,農地,臺中市大里區詹厝園段187-2(部分)地號,臺中市大里區詹厝園段187-2(部分)地號,45平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66799332835,24.088028474602
(B10126)大里區詹厝園段185-2(部分)地號之2,農地,臺中市大里區詹厝園段185-2(部分)地號之2,臺中市大里區詹厝園段185-2(部分)地號之2,6平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66750244572,24.087684291843
(B10127)大里區詹厝園段187-2(部分)地號之2,農地,臺中市大里區詹厝園段187-2(部分)地號之2,臺中市大里區詹厝園段187-2(部分)地號之2,40平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.667472334,24.087918990054
(B10128)大里區詹厝園段189(部分)地號,農地,臺中市大里區詹厝園段189(部分)地號,臺中市大里區詹厝園段189(部分)地號,55平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66713830529,24.087773793347
(B10129)大里區詹厝園段190(部分)地號之2,農地,臺中市大里區詹厝園段190(部分)地號之2,臺中市大里區詹厝園段190(部分)地號之2,9平方公尺,公告解除控制場址,鉻:670(mg/Kg);鎳:389(mg/Kg);銅:255(mg/Kg),-無資料-,120.66696028923,24.08815263937
(B10130)臺中市大里區詹厝園段166-1(部分),農地,臺中市大里區詹厝園段166-1(部分),臺中市大里區詹厝園段166-1(部分),167平方公尺,公告解除控制場址,鉻;銅;鎳,-無資料-,120.67112850372,24.088938187012
(B10131)臺中市大里區詹厝園段170-1(部分),農地,臺中市大里區詹厝園段170-1(部分),臺中市大里區詹厝園段170-1(部分),129平方公尺,公告解除控制場址,鉻:395(mg/Kg);銅:259(mg/Kg);鎳:298(mg/Kg),-無資料-,120.67044025456,24.088846411464
(B10132)臺中市大里區詹厝園段171-1(部分),農地,臺中市大里區詹厝園段171-1(部分),臺中市大里區詹厝園段171-1(部分),31平方公尺,公告解除控制場址,鉻:304(mg/Kg);鎳:243(mg/Kg),-無資料-,120.67008569395,24.08903526371
(B10133)臺中市大里區詹厝園段171-1(部分)-2,農地,臺中市大里區詹厝園段171-1(部分)-2,臺中市大里區詹厝園段171-1(部分)-2,253平方公尺,公告解除控制場址,鎳:243(mg/Kg);鉻:304(mg/Kg),-無資料-,120.6698694994,24.088962562115
(B10134)臺中市大里區詹厝園段170-5(部分)-3,農地,臺中市大里區詹厝園段170-5(部分)-3,臺中市大里區詹厝園段170-5(部分)-3,343平方公尺,公告解除控制場址,鎳:298(mg/Kg);鉻:395(mg/Kg);銅:259(mg/Kg),-無資料-,120.66982976442,24.089115975656
(B10137)臺中市大里區詹厝園段171-2(部分)-2,農地,臺中市大里區詹厝園段171-2(部分)-2,臺中市大里區詹厝園段171-2(部分)-2,460平方公尺,公告解除控制場址,鉻:304(mg/Kg);鎳:243(mg/Kg),-無資料-,120.6695548814,24.088916735665
(B10138)臺中市大里區詹厝園段171-1(部分)-3,農地,臺中市大里區詹厝園段171-1(部分)-3,臺中市大里區詹厝園段171-1(部分)-3,277平方公尺,公告解除控制場址,鉻:304(mg/Kg);鎳:243(mg/Kg),-無資料-,120.66974175451,24.088917139395
(B10139)臺中市大里區詹厝園段171-9(部分)-2,農地,臺中市大里區詹厝園段171-9(部分)-2,臺中市大里區詹厝園段171-9(部分)-2,69平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66937791322,24.088889265005
(B10140)臺中市大里區詹厝園段185-3(部分),農地,臺中市大里區詹厝園段185-3(部分),臺中市大里區詹厝園段185-3(部分),17平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66973228932,24.088772648987
(B10141)臺中市大里區詹厝園段130-1(部分),農地,臺中市大里區詹厝園段130-1(部分),臺中市大里區詹厝園段130-1(部分),635平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.6697621195,24.088646302192
(B10142)臺中市大里區詹厝園段171(部分)-2,農地,臺中市大里區詹厝園段171(部分)-2,臺中市大里區詹厝園段171(部分)-2,8平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66935865936,24.088726694666
(B10143)臺中市大里區詹厝園段171-9(部分)-3,農地,臺中市大里區詹厝園段171-9(部分)-3,臺中市大里區詹厝園段171-9(部分)-3,46平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66946684889,24.08872692857
(B10144)臺中市大里區詹厝園段185-3(部分)-2,農地,臺中市大里區詹厝園段185-3(部分)-2,臺中市大里區詹厝園段185-3(部分)-2,54平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66953571993,24.088718048055
(B10145)臺中市大里區詹厝園段131-1(部分)-2,農地,臺中市大里區詹厝園段131-1(部分)-2,臺中市大里區詹厝園段131-1(部分)-2,33平方公尺,公告解除控制場址,鉻:272(mg/Kg);鎳:239(mg/Kg);銅:232(mg/Kg),-無資料-,120.66987021645,24.088682653102
(B10146)臺中市大里區詹厝園段131-2(部分)-2,農地,臺中市大里區詹厝園段131-2(部分)-2,臺中市大里區詹厝園段131-2(部分)-2,6平方公尺,公告解除控制場址,鉻:272(mg/Kg);鎳:239(mg/Kg);銅:232(mg/Kg),-無資料-,120.66986049669,24.088637485252
(B10147)臺中市大里區詹厝園段171(部分)-3,農地,臺中市大里區詹厝園段171(部分)-3,臺中市大里區詹厝園段171(部分)-3,"1,272平方公尺",公告解除控制場址,鉻:391(mg/Kg);鎳:319(mg/Kg),-無資料-,120.66883719693,24.08879780118
(B10148)臺中市大里區詹厝園段185-3(部分)-3,農地,臺中市大里區詹厝園段185-3(部分)-3,臺中市大里區詹厝園段185-3(部分)-3,13平方公尺,公告解除控制場址,鉻:391(mg/Kg);鎳:379(mg/Kg),-無資料-,120.66866041479,24.088698095117
(B10149)臺中市大里區詹厝園段171-9(部分)-4,農地,臺中市大里區詹厝園段171-9(部分)-4,臺中市大里區詹厝園段171-9(部分)-4,57平方公尺,公告解除控制場址,鉻:544(mg/Kg);銅:204(mg/Kg);鎳:412(mg/Kg),-無資料-,120.66914181667,24.088906813076
(B10150)臺中市大里區詹厝園段173(部分)-2,農地,臺中市大里區詹厝園段173(部分)-2,臺中市大里區詹厝園段173(部分)-2,"1,460平方公尺",公告解除控制場址,鉻;鎳,-無資料-,120.66825707006,24.088733338066
(B10151)臺中市大里區詹厝園段185-3(部分)-4,農地,臺中市大里區詹厝園段185-3(部分)-4,臺中市大里區詹厝園段185-3(部分)-4,56平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66854238988,24.088697839324
(B10180)大里區詹厝園段241-12地號,農地,大里區詹厝園段241-12地號,大里區詹厝園段241-12地號,852平方公尺,公告解除控制場址,鉻:364(mg/Kg),-無資料-,120.66453610129,24.086169907941
(B10181)台中市霧峰區吳厝段43-86地號,農地,台中市霧峰區吳厝段43-86地號,台中市霧峰區吳厝段43-86地號,"2,410平方公尺",公告解除控制場址,鉻:525(mg/Kg);鎳:352(mg/Kg),-無資料-,120.66478862708,24.083615148738
(B10182)台中市大里區中興段447地號,農地,台中市大里區中興段447地號,台中市大里區中興段447地號,904平方公尺,公告解除控制場址,鉻:379(mg/Kg);銅:284(mg/Kg);鎳:232(mg/Kg),-無資料-,120.6774400753,24.093990022406
(B10183)台中市大里區中興段448地號,農地,台中市大里區中興段448地號,台中市大里區中興段448地號,"1,010平方公尺",公告解除控制場址,鉻:379(mg/Kg);銅:284(mg/Kg);鎳:232(mg/Kg),-無資料-,120.67730205719,24.094116142346
(B10184)台中市大里區中興段449地號,農地,台中市大里區中興段449地號,台中市大里區中興段449地號,985平方公尺,公告解除控制場址,鉻:379(mg/Kg);銅:284(mg/Kg);鎳:232(mg/Kg),-無資料-,120.67719356895,24.094233295141
(B10185)台中市大里區中興段470地號,農地,台中市大里區中興段470地號,台中市大里區中興段470地號,993平方公尺,公告解除控制場址,鉻:470(mg/Kg);銅:603(mg/Kg);鎳:294(mg/Kg),-無資料-,120.67681078659,24.09390742908
(B10186)台中市大里區中興段471地號,農地,台中市大里區中興段471地號,台中市大里區中興段471地號,"1,023平方公尺",公告解除控制場址,鉻:470(mg/Kg);銅:603(mg/Kg);鎳:294(mg/Kg),-無資料-,120.67691927489,24.093790276553
(B10187)台中市大里區中興段472地號,農地,台中市大里區中興段472地號,台中市大里區中興段472地號,984平方公尺,公告解除控制場址,鉻:470(mg/Kg);銅:603(mg/Kg);鎳:294(mg/Kg),-無資料-,120.67735236692,24.093664779956
(B10188)台中市大里區中興段473地號,農地,台中市大里區中興段473地號,台中市大里區中興段473地號,"1,290平方公尺",公告解除控制場址,鉻:363(mg/Kg);銅:540(mg/Kg);鎳:215(mg/Kg),-無資料-,120.67667453534,24.093329261225
(B10189)台中市大里區中興段474地號,農地,台中市大里區中興段474地號,台中市大里區中興段474地號,"1,023平方公尺",公告解除控制場址,鉻:363(mg/Kg);銅:540(mg/Kg);鎳:215(mg/Kg),-無資料-,120.67652668143,24.093455359675
(B10190)台中市大里區中興段475地號,農地,台中市大里區中興段475地號,台中市大里區中興段475地號,993平方公尺,公告解除控制場址,鉻:363(mg/Kg);銅:540(mg/Kg);鎳:215(mg/Kg),-無資料-,120.67641819305,24.093572511928
(B10191)台中市大里區中興段498地號,農地,台中市大里區中興段498地號,台中市大里區中興段498地號,993平方公尺,公告解除控制場址,鉻:348(mg/Kg);銅:434(mg/Kg);鎳:203(mg/Kg),-無資料-,120.67601574309,24.093246602255
(B10192)台中市大里區中興段499地號,農地,台中市大里區中興段499地號,台中市大里區中興段499地號,"1,023平方公尺",公告解除控制場址,鉻:348(mg/Kg);銅:434(mg/Kg);鎳:203(mg/Kg),-無資料-,120.67614390306,24.093129491954
(B10193)台中市大里區中興段500地號,農地,台中市大里區中興段500地號,台中市大里區中興段500地號,"1,023平方公尺",公告解除控制場址,鉻:348(mg/Kg);銅:434(mg/Kg);鎳:203(mg/Kg),-無資料-,120.67630163808,24.092985356045
(B10194)臺中市大里區中興段501地號,農地,臺中市大里區中興段501地號,臺中市大里區中興段501地號,752平方公尺,公告解除控制場址,鉻:348(mg/Kg);銅:434(mg/Kg);鎳:203(mg/Kg),-無資料-,120.67641012606,24.092868203862
(B10195)台中市大里區中興段503地號,農地,台中市大里區中興段503地號,台中市大里區中興段503地號,"1,023平方公尺",公告解除控制場址,鉻:315(mg/Kg);銅:359(mg/Kg),-無資料-,120.67590904867,24.092650437589
(B10196)台中市大里區中興段504地號,農地,台中市大里區中興段504地號,台中市大里區中興段504地號,"1,023平方公尺",公告解除控制場址,鉻:315(mg/Kg);銅:358(mg/Kg),-無資料-,120.67577103052,24.092776556169
(B10197)台中市大里區中興段505地號,農地,台中市大里區中興段505地號,台中市大里區中興段505地號,993平方公尺,公告解除控制場址,鉻:315(mg/Kg);銅:358(mg/Kg),-無資料-,120.67565268358,24.092902716352
(B10198)台中市大里區中興段529地號,農地,台中市大里區中興段529地號,台中市大里區中興段529地號,348平方公尺,公告解除控制場址,鉻:267(mg/Kg);銅:354(mg/Kg),-無資料-,120.67539809179,24.092450707451
(B10199)台中市大里區中興段530地號,農地,台中市大里區中興段530地號,台中市大里區中興段530地號,407平方公尺,公告解除控制場址,鉻:267(mg/Kg);銅:354(mg/Kg),-無資料-,120.67551643856,24.092324547455
(B10200)臺中市大里區中興段602地號,農地,臺中市大里區中興段602地號,臺中市大里區中興段602地號,318平方公尺,公告解除控制場址,鉻:299(mg/Kg);銅:244(mg/Kg),-無資料-,120.67281396212,24.09139779225
(B10201)台中市大里區中興段743地號,農地,台中市大里區中興段743地號,台中市大里區中興段743地號,993平方公尺,公告解除控制場址,鉻:333(mg/Kg);銅:339(mg/Kg);鎳:272(mg/Kg),-無資料-,120.67104818385,24.089579099733
(B10202)台中市大里區中興段468地號,農地,台中市大里區中興段468地號,台中市大里區中興段468地號,"1,023平方公尺",公告解除控制場址,銅:222(mg/Kg);鉻:235(mg/Kg),-無資料-,120.67641642424,24.094276799111
(B10203)台中市大里區中興段492地號,農地,台中市大里區中興段492地號,台中市大里區中興段492地號,"1,049平方公尺",公告解除控制場址,銅:201(mg/Kg),-無資料-,120.67509871746,24.094156622644
(B10204)台中市大里區中興段526地號,農地,台中市大里區中興段526地號,台中市大里區中興段526地號,"1,023平方公尺",公告解除控制場址,銅:204(mg/Kg),-無資料-,120.67486571075,24.092946191661
(B10205)台中市大里區中興段527地號,農地,台中市大里區中興段527地號,台中市大里區中興段527地號,993平方公尺,公告解除控制場址,銅:221(mg/Kg),-無資料-,120.67500370718,24.092829103236
(B10206)台中市大里區大突寮段306地號,農地,台中市大里區大突寮段306地號,台中市大里區大突寮段306地號,433平方公尺,公告解除控制場址,鎳:231(mg/Kg),-無資料-,120.68050230021,24.08870523798
(B10207)台中市大里區大突寮段304-1地號,農地,台中市大里區大突寮段304-1地號,台中市大里區大突寮段304-1地號,55平方公尺,公告解除控制場址,鎳:231(mg/Kg),-無資料-,120.68099427244,24.088625000724
(B10208)台中市大里區大突寮段348地號,農地,台中市大里區大突寮段348地號,台中市大里區大突寮段348地號,10平方公尺,公告解除控制場址,鎳:231(mg/Kg),-無資料-,120.6805128967,24.088398261214
(B10209)台中市大里區大突寮段(國有地-無地號),農地,台中市大里區大突寮段(國有地-無地號),台中市大里區大突寮段(國有地-無地號),37平方公尺,公告解除控制場址,鎳:231(mg/Kg),-無資料-,120.68050230021,24.08870523798
(B10210)台中市霧峰區吳厝段43-85地號,農地,台中市霧峰區吳厝段43-85地號,台中市霧峰區吳厝段43-85地號,"1,103平方公尺",公告解除控制場址,鉻:522(mg/Kg);鎳:352(mg/Kg),-無資料-,120.66487683707,24.083732723944
(B10211)台中市霧峰區吳厝段43-132地號,農地,台中市霧峰區吳厝段43-132地號,台中市霧峰區吳厝段43-132地號,14平方公尺,公告解除控制場址,鉻:525(mg/Kg);鎳:352(mg/Kg),-無資料-,120.6644745411,24.08337066683
(B10212)台中市霧峰區吳厝段43-157地號,農地,台中市霧峰區吳厝段43-157地號,台中市霧峰區吳厝段43-157地號,77平方公尺,公告解除控制場址,鉻:525(mg/Kg);鎳:352(mg/Kg),-無資料-,120.66469098153,24.083344053399
(B10213)台中市霧峰區吳厝段43-38地號,農地,台中市霧峰區吳厝段43-38地號,台中市霧峰區吳厝段43-38地號,"1,660平方公尺",公告解除控制場址,鉻:252(mg/Kg),-無資料-,120.66528026073,24.083661372427
(B10214)台中市霧峰區吳厝段43-54地號,農地,台中市霧峰區吳厝段43-54地號,台中市霧峰區吳厝段43-54地號,153平方公尺,公告解除控制場址,鉻:252(mg/Kg),-無資料-,120.6653300219,24.083435746921
(B10215)台中市霧峰區吳厝段43-155地號,農地,台中市霧峰區吳厝段43-155地號,台中市霧峰區吳厝段43-155地號,463平方公尺,公告解除控制場址,鉻:252(mg/Kg),-無資料-,120.66571405538,24.08325599929
(B10216)台中市霧峰區吳厝段43-156地號,農地,台中市霧峰區吳厝段43-156地號,台中市霧峰區吳厝段43-156地號,260平方公尺,公告解除控制場址,鉻:252(mg/Kg),-無資料-,120.66491720992,24.08333551986
(B10217)台中市霧峰區吳厝段43-57地號,農地,台中市霧峰區吳厝段43-57地號,台中市霧峰區吳厝段43-57地號,"2,466平方公尺",公告解除控制場址,鎳:230(mg/Kg),-無資料-,120.663015822,24.084568366372
(B10218)台中市霧峰區吳厝段43-81地號,農地,台中市霧峰區吳厝段43-81地號,台中市霧峰區吳厝段43-81地號,"1,566平方公尺",公告解除控制場址,鉻:282(mg/Kg);鎳:235(mg/Kg),-無資料-,120.66162656209,24.085522412246
(B10219)台中市霧峰區吳厝段43-71地號,農地,台中市霧峰區吳厝段43-71地號,台中市霧峰區吳厝段43-71地號,"2,260平方公尺",公告解除控制場址,鎳:209(mg/Kg),-無資料-,120.6611453989,24.085232406938
(B10220)台中市霧峰區吳厝段43-72地號,農地,台中市霧峰區吳厝段43-72地號,台中市霧峰區吳厝段43-72地號,"1,529平方公尺",公告解除控制場址,鉻:280(mg/Kg);鎳:231(mg/Kg),-無資料-,120.66096741642,24.085593187317
(B10221)台中市霧峰區吳厝段43-209地號,農地,台中市霧峰區吳厝段43-209地號,台中市霧峰區吳厝段43-209地號,"1,942平方公尺",公告解除控制場址,鉻:334(mg/Kg);鎳:275(mg/Kg),-無資料-,120.66007322616,24.085284203678
(B10222)台中市霧峰區吳厝段43-210地號,農地,台中市霧峰區吳厝段43-210地號,台中市霧峰區吳厝段43-210地號,"1,905平方公尺",公告解除控制場址,鉻:334(mg/Kg);鎳:275(mg/Kg),-無資料-,120.66027893115,24.085600688769
