場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(P00014)雲林縣虎尾鎮竹圍子段68-4地號,農地,雲林縣虎尾鎮竹圍子段68-4地號,雲林縣虎尾鎮竹圍子段68-4地號,"2,665平方公尺",公告解除控制場址,鎘;鉻;鉛;鋅,-無資料-,120.41889942189,23.715590331555
(P00015)雲林縣虎尾鎮竹圍子段845地號,農地,雲林縣虎尾鎮竹圍子段845地號,雲林縣虎尾鎮竹圍子段845地號,"3,190平方公尺",公告解除控制場址,鎘;鉻;鉛;鋅,-無資料-,120.41532557249,23.709906281856
(P00016)統一精工虎尾加油站,加油站,雲林縣虎尾鎮安溪里林森路一段96號,;雲林縣虎尾鎮興安段1128-0000地號;,894平方公尺,公告為整治場址,-無資料-,苯:1.69(mg/L),120.44104548212,23.717486877872
(P00017)五港加油站,加油站,雲林縣臺西鄉五港路653號,雲林縣臺西鄉五條港段269-6地號,661平方公尺,公告解除控制場址,-無資料-,苯,120.2061388462,23.718798424171
(P10011)大學加油站,加油站,雲林縣斗六市大學路二段268號,雲林縣斗六市公正段634地號;,509平方公尺,公告解除控制場址,總石油碳氫化合物,苯,120.54804265169,23.700445198685
(P10012)新南環路加油站,加油站,斗六市大學路1段28號,雲林縣斗六市海豐崙小段1334地號;,786平方公尺,公告解除控制場址,總石油碳氫化合物,苯,120.55648806047,23.711341431838
(P10037)全民加油站,加油站,雲林縣臺西鄉海豐路398號,雲林縣海豐段0578-0139地號,"2,622平方公尺",公告解除控制場址,苯;二甲苯;總石油碳氫化合物,苯,120.19377646042,23.708540404577
(P10038)永光加油站,加油站,雲林縣古坑鄉光興路106號,雲林縣古坑鄉麻園段0217-0008地號,550平方公尺,公告解除控制場址,總石油碳氫化合物;二甲苯,-無資料-,120.54926489029,23.627117908478
(P10042)璟美環保科技有限公司所設乙級廢棄物處理場(衛生掩埋場)場址,其他,雲林縣斗六市八德段397、398、403、404、405地號共5筆,雲林縣斗六市八德段397、398、403、404、405地號共5筆,"17,617平方公尺",公告解除控制場址,-無資料-,總酚,120.56630918317,23.721861820312
(P10043)雲林縣北港鎮溝皂里溝皂段1391地號,農地,雲林縣北港鎮溝皂里溝皂段1391地號,雲林縣北港鎮溝皂里溝皂段1391地號,"1,580平方公尺",公告解除控制場址,鉻,-無資料-,120.29553405908,23.611960837989
(P10045)北港鎮溝皂里溝皂段1463地號,農地,北港鎮溝皂里溝皂段1463地號,北港鎮溝皂里溝皂段1463地號,"2,159平方公尺",公告解除控制場址,鉻,-無資料-,120.29712312114,23.611661036037
(P10288)北港鎮溝皂段1464-0000地號,農地,雲林縣北港鎮溝皂里溝皂段1464地號,雲林縣北港鎮溝皂里溝皂段1464地號,"2,170平方公尺",公告解除控制場址,鉻,-無資料-,120.29686834979,23.611659882243
(P10484)中油斗南交流道站,加油站,雲林縣斗南鎮大業路114號,雲林縣斗南鎮小東段0548-2、0548-3地號,"2,463平方公尺",公告解除控制場址,總石油碳氫化合物,柴油總碳氫化合物(TPHd),120.47550670414,23.693299686866
(P10499)台灣塑膠股份有限公司麥寮廠氯乙烯廠,工廠,雲林縣麥寮鄉台塑工業園區一號,雲林縣麥寮鄉六輕段七地號,"133,000平方公尺",公告為控制場址,-無資料-,"1,2-二氯乙烷:0.185(mg/L)",120.21780395831,23.806658607788
(P10536)臺灣化學纖維股份有限公司海豐廠芳香烴三廠,工廠,雲林縣麥寮鄉台塑工業園區二三號,雲林縣麥寮鄉六輕段一六八地號,"301,000平方公尺",公告為整治場址,鋅:3170(mg/Kg);苯:29.8(mg/Kg),苯:7.32(mg/L),120.18440019497,23.770233359118
(P10625)雲林縣虎尾鎮北平段837(部分)地號,農地,雲林縣虎尾鎮北平段837(部分)地號,雲林縣虎尾鎮北平段837(部分)地號,"3,335平方公尺",公告解除控制場址,鎘;鉛,-無資料-,120.4217927712,23.71552893481
(P10628)雲林縣虎尾鎮北平段836-2地號,農地,雲林縣虎尾鎮北平段836-2地號,雲林縣虎尾鎮北平段836-2地號,"1,638平方公尺",公告解除控制場址,鎘;鉛,-無資料-,120.42161596861,23.715591481153
(P10651)雲林縣虎尾鎮竹圍子段509-1地號,農地,雲林縣虎尾鎮竹圍子段509-1地號,雲林縣虎尾鎮竹圍子段509-1地號,"1,960平方公尺",公告解除控制場址,鎘,-無資料-,120.41805167175,23.714359120249
(P10652)雲林縣虎尾鎮竹圍子段687~688地號,農地,雲林縣虎尾鎮竹圍子段687~688地號,雲林縣虎尾鎮竹圍子段687~688地號,"3,825平方公尺",公告解除控制場址,鎘,-無資料-,120.41622829094,23.711995527037
(P10653)雲林縣虎尾鎮竹圍子段510~511地號,農地,雲林縣虎尾鎮竹圍子段510~511地號,雲林縣虎尾鎮竹圍子段510~511地號,"1,054平方公尺",公告解除控制場址,鎘,-無資料-,120.41820105644,23.713844995061
(P10654)雲林縣虎尾鎮竹圍子段512-1地號,農地,雲林縣虎尾鎮竹圍子段512-1地號,雲林縣虎尾鎮竹圍子段512-1地號,"1,690平方公尺",公告解除控制場址,鎘,-無資料-,120.41874062776,23.713801875026
(P10669)雲林縣虎尾鎮竹圍子段513地號(102年新公告),農地,雲林縣虎尾鎮竹圍子段513地號(102年新公告),雲林縣虎尾鎮竹圍子段513地號(102年新公告),"4,039平方公尺",公告解除控制場址,鎘,-無資料-,120.41759827426,23.714872101171
(P10670)雲林縣虎尾鎮竹圍子段508-1~509地號(102年新公告),農地,雲林縣虎尾鎮竹圍子段508-1~509地號(102年新公告),雲林縣虎尾鎮竹圍子段508-1~509地號(102年新公告),"2,365平方公尺",公告解除控制場址,鎘,-無資料-,120.41760884283,23.714700578652
(P10672)雲林縣斗六市光明段262地號,其他,,雲林縣斗六市光明段二六二地號,"5,641平方公尺",公告地下水受污染使用限制地區及限制事項,-無資料-,四氯乙烯:0.0724(mg/L),120.59338195317,23.711217033617
(P10685)臺灣化學纖維股份有限公司海豐廠芳香烴二廠,工廠,雲林縣麥寮鄉台塑工業園區二三號,雲林縣麥寮鄉六輕段0169-0000地號(部分範圍),"263,000平方公尺",公告為控制場址,-無資料-,柴油總碳氫化合物(TPHd):37.7(mg/L),120.18076746295,23.772236677294
(P10732)台灣色料廠有限公司,工廠,雲林縣虎尾鎮建國里文科路一一八七號,雲林縣虎尾鎮北平段○八四三之○○○○地號,"1,810平方公尺",公告解除控制場址,鎘:1080(mg/Kg);鉻:1280(mg/Kg);鉛:36900(mg/Kg),-無資料-,120.42358802614,23.715400189575
(P10851)雲林縣虎尾鎮竹圍子段509-1地號,農地,,雲林縣虎尾鎮竹圍子段五○九之一地號,"1,960平方公尺",公告解除控制場址,鎘:6.59(mg/Kg),-無資料-,120.41836524874,23.71441447694
(P10852)雲林縣虎尾鎮竹圍子段511地號,農地,,雲林縣虎尾鎮竹圍子段五一一地號,"1,054平方公尺",公告解除控制場址,鎘:5.35(mg/Kg),-無資料-,120.41875856077,23.714181185467
(P10861)富喬工業股份有限公司(斗六廠),工廠,雲林縣斗六市榴南里斗工十六路八號,雲林縣斗六市光明段二五一地號;雲林縣斗六市光明段二五二地號;雲林縣斗六市光明段二五三地號;雲林縣斗六市光明段二五三之一地號;雲林縣斗六市光明段二五三之二地號;雲林縣斗六市光明段二五四地號;雲林縣斗六市光明段二五四之一地號;雲林縣斗六市光明段二五四之二地號;雲林縣斗六市光明段二五四之三地號;雲林縣斗六市光明段二五五地號;雲林縣斗六市光明段二五五之一地號;雲林縣斗六市光明段二五五之二地號;雲林縣斗六市光明段二五五之三地號;雲林縣斗六市光明段二五六地號;雲林縣斗六市光明段二五七地號;雲林縣斗六市光明段二五八地號;雲林縣斗六市光明段二五九地號;雲林縣斗六市光明段二六○地號,"77,926平方公尺",公告解除控制場址,-無資料-,氟鹽:47.6(mg/L),120.59659289111,23.709889032536
(P10872)雲林縣斗六市光明段202地號,其他,,雲林縣斗六市光明段二○二地號,"6,861平方公尺",公告地下水受污染使用限制地區及限制事項,-無資料-,四氯乙烯:0.107(mg/L),120.5934505449,23.711235273366
(P10887)台環資源科技有限公司,工廠,雲林縣斗南鎮公論路一五之二號,雲林縣斗南鎮小東段二七六地號,"2,089平方公尺",公告為控制場址,總石油碳氫化合物:2720(mg/Kg),-無資料-,120.47657042055,23.697032543878
(P10896)台灣庵原農藥股份有限公司虎尾工廠,工廠,雲林縣虎尾鎮過溪一一一號,雲林縣虎尾鎮過溪子段二三二一地號;雲林縣虎尾鎮過溪子段二三二二地號;雲林縣虎尾鎮過溪子段二三二三地號;雲林縣虎尾鎮過溪子段二三二四地號;雲林縣虎尾鎮過溪子段二三二五地號;雲林縣虎尾鎮過溪子段二三二六地號;雲林縣虎尾鎮過溪子段二三二七地號;雲林縣虎尾鎮過溪子段二三二八地號;雲林縣虎尾鎮過溪子段二三二九地號,"19,250平方公尺",公告為控制場址,砷:1120(mg/Kg),-無資料-,120.46065284804,23.733511827948
