場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(A00016)臺北市北投區豐年段一小段四五八地號,農地,,臺北市北投區豐年段一小段四五八地號,"3,145平方公尺",公告廢止,鎘,-無資料-,121.49244586734,25.126159961406
(A00017)臺北市北投區豐年段一小段四五九地號,農地,,臺北市北投區豐年段一小段四五九地號,602平方公尺,公告廢止,鎘,-無資料-,121.49262338967,25.125915615093
(A00018)臺北市北投區豐年段一小段四五九之一地號,農地,,臺北市北投區豐年段一小段四五九之一地號,602平方公尺,公告廢止,鎘,-無資料-,121.49297003724,25.125806126381
(A00019)臺北市北投區豐年段一小段四五九之二地號,農地,,臺北市北投區豐年段一小段四五九之二地號,621平方公尺,公告廢止,鎘,-無資料-,121.49202940383,25.126170372523
(A00020)臺北市北投區豐年段一小段四五九之三地號,農地,,臺北市北投區豐年段一小段四五九之三地號,"1,243平方公尺",公告廢止,鎘,-無資料-,121.49204876705,25.126052944048
(A00021)臺北市北投區豐年段一小段四六○地號,農地,,臺北市北投區豐年段一小段四六○地號,"3,248平方公尺",公告廢止,鎘,-無資料-,121.49226599272,25.125817494356
(A00022)臺北市北投區豐年段一小段四六一(部分)地號,農地,,臺北市北投區豐年段一小段四六一(部分)地號,"3,712平方公尺",公告廢止,鎘,-無資料-,121.4921440997,25.125095657883
(A00582)台灣中油股份有限公司內湖加油站,加油站,臺北市內湖區民權東路六段五○號,臺北市內湖區文德段四小段二九五之○地號;臺北市內湖區文德段四小段二九五之一地號;臺北市內湖區文德段四小段二九五之二地號;臺北市內湖區文德段四小段二九五之三地號;臺北市內湖區文德段四小段二九五之四地號;臺北市內湖區文德段四小段二九五之五地號;臺北市內湖區文德段四小段二九五之六地號;臺北市內湖區文德段四小段二九五之七地號;臺北市內湖區文德段四小段二九五之八地號;臺北市內湖區文德段四小段二九五之九地號;臺北市內湖區文德段四小段二九五之一○地號;臺北市內湖區文德段四小段二九五之一一地號,"11,753平方公尺",公告撤銷,-無資料-,苯:0.114(mg/L),121.58334608562,25.068330977298
(A00602)台灣中油股份有限公司新生南路加油站,加油站,臺北市大安區仁愛路三段一號,臺北市大安區懷生段三小段五七七地號;臺北市大安區懷生段三小段五七八地號,741平方公尺,公告解除控制場址,總石油碳氫化合物:2080(mg/Kg),甲苯:12.2(mg/L);苯:3.16(mg/L);萘:0.926(mg/L),121.53307201265,25.038519741275
(A00604)忠孝東路加油站,加油站,臺北市信義區忠孝東路五段一二九號,臺北市信義區雅祥段四小段六九四之一地號;臺北市信義區雅祥段四小段六九四之五地號,"1,524平方公尺",公告解除控制場址,苯:7.82(mg/Kg);總石油碳氫化合物:1550(mg/Kg),甲基第三丁基醚:1.29(mg/L),121.56700619089,25.041427553819
(A00615)林森北路加油站,加油站,臺北市中正區林森北路一一號,臺北市中正區成功段一小段二四○(部分)地號,"1,236平方公尺",公告解除控制場址,-無資料-,苯:0.421(mg/L),121.52380830476,25.045955717391
(A00619)內湖加油站,加油站,臺北市內湖區民權東路六段五○號,臺北市內湖區文德段四小段二九五之○地號;臺北市內湖區文德段四小段二九五之一地號;臺北市內湖區文德段四小段二九五之二地號;臺北市內湖區文德段四小段二九五之三地號;臺北市內湖區文德段四小段二九五之四地號;臺北市內湖區文德段四小段二九五之五地號;臺北市內湖區文德段四小段二九五之六地號;臺北市內湖區文德段四小段二九五之七地號;臺北市內湖區文德段四小段二九五之八地號;臺北市內湖區文德段四小段二九五之九地號;臺北市內湖區文德段四小段二九五之一○地號;臺北市內湖區文德段四小段二九五之一一地號,"11,753平方公尺",公告解除控制場址,-無資料-,苯:0.0772(mg/L),121.58334608562,25.068330977298
(A00621)統一精工內湖一站加油站,加油站,臺北市內湖區新明路九二號,臺北市內湖區潭美段三小段三○六地號,475平方公尺,公告解除控制場址,-無資料-,甲基第三丁基醚:3.1(mg/L),121.58951894547,25.059558465894
(A00635)三軍總醫院內湖院區,儲槽,臺北市內湖區成功路二段三二五號,臺北市內湖區石潭段一小段一六六地號,"2,034平方公尺",公告解除控制場址,總石油碳氫化合物:1170(mg/Kg),-無資料-,121.59457482764,25.070055917668
(A00636)長安加油站,加油站,臺北市中山區長安東路二段三四號,臺北市中山區長安段四小段四五五地號,319平方公尺,公告解除控制場址,總石油碳氫化合物:1790(mg/Kg),苯:0.1(mg/L);總石油碳氫化合物:26.8(mg/L),121.53138996535,25.048321231815
(A00638)前長夏內湖加油站,加油站,臺北市內湖區安康路二九六號,臺北市內湖區潭美段一小段一五九之一地號;臺北市內湖區潭美段一小段一六一地號;臺北市內湖區潭美段一小段一六二地號,"1,693平方公尺",公告解除控制場址,-無資料-,甲基第三丁基醚:1.77(mg/L),121.60721484379,25.064434495908
(A00655)西歐士林加油站,加油站,臺北市士林區中山北路五段五七○號,臺北市士林區福林段三小段七八五地號;臺北市士林區福林段三小段七八五之一地號;臺北市士林區福林段三小段七八五之二地號;臺北市士林區福林段三小段七八六之四地號;臺北市士林區福林段三小段七八六之九地號;臺北市士林區福林段三小段七八六之三地號;臺北市士林區福林段三小段七八六之八地號,"1,304平方公尺",公告解除控制場址,-無資料-,苯:0.122(mg/L),121.52834180056,25.095521709069
(A00656)大都會汽車客運股份有限公司內湖油站,加油站,臺北市內湖區民權東路六段一一巷六號,臺北市內湖區文德段五小段三三八之一(部份)地號,"1,105平方公尺",公告解除控制場址,總石油碳氫化合物:2410(mg/Kg),-無資料-,121.57794908031,25.067295808698
(A00665)全國台北交流道站,加油站,臺北市士林區重慶北路四段一四一號,臺北市士林區福順段二小段四五○地號;臺北市士林區福順段二小段四五○之三地號,"1,931平方公尺",公告解除整治場址,-無資料-,苯:11(mg/L);甲苯:58.1(mg/L);總石油碳氫化合物:227(mg/L),121.51195088524,25.082985061582
(A00666)遠東航空股份有限公司發動機修護工廠,工廠,臺北市松山區敦化北路四○五巷一二三弄五號,臺北市松山區濱江段四小段一九四之一○(部分)地號,"3,868平方公尺",公告解除控制場址,-無資料-,氯乙烯:0.187(mg/L),121.55539859994,25.06273244378
(A00670)西歐基河加油站,加油站,臺北市士林區承德路四段二○○號,臺北市士林區百齡段二小段三二一之一地號,"1,037平方公尺",公告解除控制場址,總石油碳氫化合物:4060(mg/Kg),-無資料-,121.52201272953,25.087626532954
(A00675)東南汽車客運股份有限公司內湖站停車場,儲槽,臺北市內湖區行愛路一四一巷二三號,臺北市內湖區舊宗段三四地號;臺北市內湖區舊宗段三四之七地號,"2,779平方公尺",公告為控制場址,總石油碳氫化合物:4150(mg/Kg),-無資料-,121.58084968853,25.064431640049
(A00682)台灣中油股份有限公司原建國北路加油站,加油站,臺北市中山區建國北路三段九一之一號,臺北市中山區榮星段四小段六五三(部分)地號;臺北市中山區榮星段四小段八一七(部分)地號,"1,114平方公尺",公告解除控制場址,總石油碳氫化合物:6890(mg/Kg),苯:0.0941(mg/L);甲基第三丁基醚:1.37(mg/L),121.53676579463,25.065247569099
(A00685)內湖區潭美段二小段21地號,其他,臺北市內湖區位處成功路二段石潭路口與南京東路六段陸橋間,臺北市內湖區潭美段二小段二一地號,"1,935平方公尺",公告為控制場址,甲苯:863(mg/Kg);二甲苯:1240(mg/Kg);乙苯:275(mg/Kg);總石油碳氫化合物:13400(mg/Kg),-無資料-,121.59091157412,25.062676618409
(A00693)松山機場加油站,加油站,臺北市松山區敦化北路三四二之一號,臺北市松山區濱江段四小段○一九四之○○二六(部分)地號,"3,317平方公尺",公告解除控制場址,總石油碳氫化合物:1190(mg/Kg),-無資料-,121.55067079728,25.062741024072
