場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(D10039)臺南市南區同安段0079-0002地號,其他,,臺南市南區同安段○○九七之○○○二地號,223平方公尺,公告為控制場址,鎘:5.76(mg/Kg);銅:525(mg/Kg);鋅:1740(mg/Kg),-無資料-,120.19083117798,22.924074453784
(D10040)臺南市南區同安段0084-0000地號,其他,臺南市南區同安段0084-0000地號,臺南市南區同安段0084-0000地號,"1,088平方公尺",公告解除控制場址,銅;鋅,-無資料-,120.19023208373,22.923177410865
(D10041)臺南市南區同安段0085-0000地號,其他,臺南市南區同安段0085-0000地號,臺南市南區同安段0085-0000地號,780平方公尺,公告解除控制場址,銅;鋅,-無資料-,120.19026898457,22.923529776505
(D10042)臺南市南區同安段0086-0000地號,其他,臺南市南區同安段0086-0000地號,臺南市南區同安段0086-0000地號,"1,082平方公尺",公告解除控制場址,鎘;銅;鉛;鋅,-無資料-,120.19029710304,22.923719553904
(D10043)臺南市南區同安段0087-0003地號,其他,臺南市南區同安段0087-0003地號,臺南市南區同安段0087-0003地號,"1,025平方公尺",公告解除控制場址,銅;鋅,-無資料-,120.19035038876,22.924595754113
(D10044)臺南市南區同安段88地號,農地,臺南市南區同安段0088-0000地號,臺南市南區同安段0088-0000地號,"1,233平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅,-無資料-,120.19034899352,22.924830531944
(D10045)臺南市南區同安段0118-0000地號,其他,臺南市南區同安段0118-0000地號,臺南市南區同安段0118-0000地號,340平方公尺,公告解除控制場址,銅,-無資料-,120.18994213114,22.924395007746
(D10046)臺南市南區同安段0122地號,農地,臺南市南區同安段0122-0000地號,臺南市南區同安段0122-0000地號,"2,863平方公尺",公告解除控制場址,銅;鉛;鋅,-無資料-,120.18945857265,22.923742366518
(D10047)臺南市南區同安段0124-0000地號,其他,臺南市南區同安段0124-0000地號,臺南市南區同安段0124-0000地號,"1,027平方公尺",公告解除控制場址,鉛,-無資料-,120.19003035104,22.924314186059
(D10048)臺南市南區同安段0125-0000地號,非法棄置場址,臺南市南區同安段0125-0000地號,臺南市南區同安段0125-0000地號,980平方公尺,公告解除控制場址,銅:296(mg/Kg);鉛:722(mg/Kg);鋅:1250(mg/Kg),-無資料-,120.18987754255,22.923780625307
(D10049)臺南市南區同安段0181-0000地號,其他,,臺南市南區同安段○一八一之○○○○地號,905平方公尺,公告為控制場址,銅:210(mg/Kg),-無資料-,120.188190204,22.925550954791
(D10050)臺南市南區同安段0183-0000地號,其他,,臺南市南區同安段○一八三之○○○○地號,"1,566平方公尺",公告為控制場址,銅:205(mg/Kg),-無資料-,120.18805571474,22.925216150257
(D10051)臺南市南區同安段0628-0000地號,其他,臺南市南區同安段0628-0000地號,臺南市南區同安段0628-0000地號,479平方公尺,公告解除控制場址,銅;鋅,-無資料-,120.18693711647,22.921526110371
(D10052)臺南市南區同安段0630-0000地號,農地,臺南市南區同安段0630-0000地號,臺南市南區同安段0630-0000地號,"3,432平方公尺",公告解除控制場址,銅;鎳,-無資料-,120.18678087397,22.921570461293
(D10053)臺南市南區同安段0653-0000地號,其他,,臺南市南區同安段○六五三之○○○○地號,"2,269平方公尺",公告為控制場址,銅:1950(mg/Kg);鎳:495(mg/Kg),-無資料-,120.18591321981,22.921575045971
(D10054)臺南市南區同安段0657-0000地號,其他,臺南市南區同安段0657-0000地號,臺南市南區同安段0657-0000地號,"2,532平方公尺",公告解除控制場址,銅,-無資料-,120.18611680181,22.921765723395
(D10055)臺南市南區同安段0658-0000地號,其他,,臺南市南區同安段○六五八之○○○○地號,"1,304平方公尺",公告為控制場址,銅:601(mg/Kg),-無資料-,120.1862215527,22.92218164881
(D10056)台南市興農段0203地號,農地,臺南市興農段0203地號,臺南市興農段0203地號,"2,406平方公尺",公告解除控制場址,銅;鋅,-無資料-,120.19468505563,22.935092818821
(D10057)台南市興農段0208地號,農地,臺南市興農段0208地號,臺南市興農段0208地號,855平方公尺,公告解除控制場址,銅;鋅,-無資料-,120.19541620023,22.935105556714
(D10058)臺南市南區興農段0424-0000地號,其他,,臺南市南區興農段○四二四之○○○○地號,"1,170平方公尺",公告為控制場址,銅:1510(mg/Kg);鋅:15800(mg/Kg),-無資料-,120.19293801677,22.928826026763
(D10059)臺南市南區興農段0433-0000地號,其他,,臺南市南區興農段○四三三之○○○○地號,"1,005平方公尺",公告為控制場址,銅:599(mg/Kg);鋅:1060(mg/Kg),-無資料-,120.19313256591,22.928899257121
(D10060)臺南市南區興農段0607-0000地號,非法棄置場址,臺南市南區興農段0607-0000地號,臺南市南區興農段0607-0000地號,68平方公尺,公告解除控制場址,鉻:315(mg/Kg);銅:439(mg/Kg),-無資料-,120.1946229669,22.929105488748
(D10061)臺南市南區興農段623地號,農地,臺南市南區興農段0623-0000地號,臺南市南區興農段0623-0000地號,826平方公尺,公告解除控制場址,鋅,-無資料-,120.19335678965,22.928900396494
(D10062)臺南市南區興農段0632-0000地號,其他,臺南市南區興農段0632-0000地號,臺南市南區興農段0632-0000地號,216平方公尺,公告解除控制場址,銅;鋅,-無資料-,120.19411805549,22.928759779375
(D10063)臺南市南區興農段0636-0000地號,其他,,臺南市南區興農段○六三六之○○○○地號,669平方公尺,公告為控制場址,鎘:108(mg/Kg),-無資料-,120.19387775434,22.928180627194
(D10064)臺南市南區興農段0649-0000地號,其他,臺南市南區興農段0649-0000地號,臺南市南區興農段0649-0000地號,平方公尺,公告解除控制場址,銅;鋅,-無資料-,120.19336721669,22.927139562183
(D10065)臺南市南區興農段0654-0000地號,其他,,臺南市南區興農段○六五四之○○○○地號,300平方公尺,公告為控制場址,汞:5.11(mg/Kg);銅:710(mg/Kg),-無資料-,120.19363772243,22.927556325063
(D10066)臺南市南區興農段0656-0000地號,其他,,臺南市南區興農段○六五六之○○○○地號,997平方公尺,公告為控制場址,銅:787(mg/Kg),-無資料-,120.19366691527,22.927565503515
(D10067)臺南市南區興農段0665-0000地號,其他,,臺南市南區興農段○六六五之○○○○地號,578平方公尺,公告為控制場址,鎘:12.5(mg/Kg);銅:4530(mg/Kg);鉛:1400(mg/Kg);鋅:3830(mg/Kg);鎳:311(mg/Kg),-無資料-,120.1938700662,22.92618491552
(D10068)臺南市南區興農段0724-0000地號,其他,臺南市南區興農段0724-0000地號,臺南市南區興農段0724-0000地號,"1,903平方公尺",公告解除控制場址,鋅,-無資料-,120.19322194832,22.926976280646
(D10069)臺南市南區興農段0732-0000地號,其他,,臺南市南區興農段○七三二之○○○○地號,"1,587平方公尺",公告為控制場址,銅:257(mg/Kg);鋅:1410(mg/Kg),-無資料-,120.19189992572,22.926328414123
(D10070)臺南市南區興農段0733-0000地號,其他,,臺南市南區興農段○七三三之○○○○地號,415平方公尺,公告為控制場址,鋅:1610(mg/Kg),-無資料-,120.19181320551,22.926156399117
(D10071)臺南市南區興農段0736-0000地號,其他,,臺南市南區興農段○七三六之○○○○地號,"1,039平方公尺",公告為控制場址,鉛:1770(mg/Kg),-無資料-,120.19132336049,22.926560263615
(D10072)臺南市興農段0755地號,農地,臺南市南區興農段0755-0000地號,臺南市南區興農段0755-0000地號,220平方公尺,公告解除控制場址,鎘;銅;鉛;鋅;汞;鎳,-無資料-,120.19085445816,22.926720418149
(D10073)台南市興農段0755-1地號,農地,臺南市興農段0755-1地號,臺南市興農段0755-1地號,"1,080平方公尺",公告解除控制場址,銅;鉛;鋅;鎳,-無資料-,120.19076650533,22.926756090663
(D10074)臺南市南區興農段0756-0000地號,其他,,臺南市南區興農段○七五六之○○○○地號,691平方公尺,公告為控制場址,鎘:124(mg/Kg);銅:30800(mg/Kg);鉛:6170(mg/Kg);鋅:38500(mg/Kg);鎳:1090(mg/Kg),-無資料-,120.19096067489,22.926892532992
(D10075)臺南市安南區竹筏港溪第二河段河道邊坡,其他,臺南市安南區竹筏港溪第二河段河道邊坡,臺南市安南區科工段0866-0000地號,"1,200平方公尺",公告撤銷,戴奧辛,-無資料-,120.12640706591,23.032463648891
(D10079)臺南市南區同安段1、10、12、12-4等4筆地號土壤污染控制場址(永寧橋),非法棄置場址,臺南市南區同安段1、10、12、12-4等4筆地號,臺南市南區同安段1、10、12、12-4等4筆地號,"10,363平方公尺",公告解除控制場址,鎘;鉻;銅;鉛;鋅;鎳,-無資料-,120.19374202848,22.924757494666
(D10090)臺南市南區南山段1071-0001地號,非法棄置場址,臺南市南區南山段1071-0001地號,臺南市南區南山段1071-0001地號,988平方公尺,公告解除控制場址,銅:421(mg/Kg),-無資料-,120.17705083777,22.918495228573
(D10105)台南市南區舉喜段0464-0000地號,非法棄置場址,,臺南市南區舉喜段0464-0000地號,458平方公尺,公告解除控制場址,銅,-無資料-,120.18672632198,22.930708727065
(D10111)臺南市南區鹽埕段3109-0000地號,非法棄置場址,臺南市南區鹽埕段3109-0000地號,臺南市南區鹽埕段3109-0000地號,"11,825平方公尺",公告解除控制場址,鉻:661(mg/Kg);銅:436(mg/Kg),-無資料-,120.18321243187,22.962269138428
(D10112)臺南市南區鹽埕段3109-0103地號,非法棄置場址,臺南市南區鹽埕段3109-0103地號,臺南市南區鹽埕段3109-0103地號,"10,208平方公尺",公告解除控制場址,銅:942(mg/Kg),-無資料-,120.18270283458,22.961065504751
(D10128)臺南市後壁區嘉安段668地號,農地,臺南市後壁區嘉安段668地號,臺南市後壁區嘉安段668地號,"2,463平方公尺",公告解除控制場址,鉻;鎳,-無資料-,120.37863042807,23.395040817884
(D10129)中崙加油站,加油站,臺南市安定區中沙里4鄰中崙6號,臺南市安定區新庄段一○四三地號;臺南市安定區新庄段一○四四地號;臺南市安定區新庄段一○四五地號;臺南市安定區新庄段一○四七地號;臺南市安定區新庄段一○四八地號,354平方公尺,公告解除控制場址,苯:19.2(mg/Kg);二甲苯:651(mg/Kg),-無資料-,120.21189880467,23.078559647817
(D10156)臺南市永康區頂溪段677地號,工廠,臺南市永康區中正南路二三五巷三弄一之二號,臺南市永康區頂溪段○六七七之○○○○地號,309平方公尺,公告為控制場址,銅:820(mg/Kg);鋅:10500(mg/Kg);鉻:550(mg/Kg),-無資料-,120.21935752032,23.025725492923
(D10163)臺南市永康區鹽中段1430地號,工廠,臺南市永康區鹽和街二九○號,臺南市永康區鹽中段一四三○之○○○○地號,"1,139平方公尺",公告為控制場址,銅:1240(mg/Kg);鉻:1360(mg/Kg);鎳:257(mg/Kg),-無資料-,120.2340087755,23.036524892391
(D10164)生達化學製藥股份有限公司二廠,工廠,臺南市新營區土庫里開元路154號,臺南市新營區新卯舍段0974-0000地號;臺南市新營區新卯舍段0975-0000地號;,"10,426平方公尺",公告解除整治場址,-無資料-,"甲苯:13(mg/L);1,2-二氯乙烷:8.02(mg/L);氯乙烯:9.09(mg/L);二氯甲烷:0.122(mg/L)",120.33772951946,23.319626648979
(D10168)仁德區保安段0068-0000地號,其他,臺南市仁德區保安段○○六八之○○○○地號,臺南市仁德區保安段○○六八之○○○○地號,"77,239平方公尺",公告廢止,-無資料-,氯乙烯:0.125(mg/L),120.24174713869,22.924479262235
(D10170)台灣多代精密股份有限公司,工廠,臺南市官田區二鎮里富強路三九號,臺南市官田區二鎮段二鎮小段○七四一之○○○○地號;臺南市官田區二鎮段二鎮小段○七四二之○○○○地號;臺南市官田區二鎮段二鎮小段○七四三之○○○○地號,"11,974平方公尺",公告為整治場址,"鉻:1190(mg/Kg);銅:2160(mg/Kg);鎳:3410(mg/Kg);順-1,2-二氯乙烯:17.3(mg/Kg)","順-1,2-二氯乙烯:2.13(mg/L);三氯乙烯:0.684(mg/L);氯乙烯:0.0739(mg/L);1,1-二氯乙烯:3.59(mg/L)",120.32448496029,23.206333905075
(D10171)臺南市永康區鹽行段1420-1地號,其他,臺南市永康區鹽行段1420-1地號,永康區鹽行段1420-1地號,333平方公尺,公告撤銷,-無資料-,"順-1,2-二氯乙烯:4.01(mg/L);氯乙烯:0.186(mg/L)",120.24681999256,23.043485439069
(D10172)臺南市永康區鹽東段0817地號、鹽東段0809地號及蔦松南段1056地號,其他,,臺南市永康區鹽東段○八一七地號;臺南市永康區蔦松南段一○五六地號;臺南市永康區鹽東段○八○九地號,"19,872平方公尺",公告為控制場址,-無資料-,"順-1,2-二氯乙烯:0.856(mg/L);四氯乙烯:0.187(mg/L);三氯乙烯:0.23(mg/L);氯乙烯:0.0249(mg/L)",120.24717178256,23.041635934484
(D10173)臺南市永康區鹽行段1426-0005地號,其他,臺南市永康區鹽行段1426-0005地號,臺南市永康區鹽行段1426-0005地號,208平方公尺,公告撤銷,-無資料-,"1,1-二氯乙烯:0.238(mg/L);順-1,2-二氯乙烯:0.729(mg/L);四氯乙烯:0.375(mg/L);三氯乙烯:0.519(mg/L);氯乙烯:0.791(mg/L)",120.24626353016,23.043536968924
(D10181)全國新市站,加油站,台南市新市區中山路六七號,臺南市新市區華美段0009-0000地號,"1,932平方公尺",公告解除控制場址,苯:10.9(mg/Kg);二甲苯:689(mg/Kg);總石油碳氫化合物:12600(mg/Kg),苯:0.426(mg/L),120.30275624646,23.078273417299
(D10182)土城加油站,加油站,臺南市安南區安明路四段八二六號,臺南市安南區學東段0895-0000地號;臺南市安南區學東段0896-0000地號;臺南市安南區學東段0896-0001地號;,"1,835平方公尺",公告解除控制場址,苯:9.71(mg/Kg);總石油碳氫化合物:16000(mg/Kg),苯:0.221(mg/L);甲基第三丁基醚:47.91(mg/L);總石油碳氫化合物:86.6(mg/L),120.13460614143,23.06853824985
(D10186)臺南市歸仁區沙崙段0331-0002地號,非法棄置場址,臺南市歸仁區沙崙段0331-0002,臺南市歸仁區沙崙段0331-0002,"2,550平方公尺",公告撤銷,-無資料-,總酚:0.621(mg/L),120.2982630111,22.941282657239
(D10187)本市歸仁區崙頂段1081-0000地號土壤及地下水污染控制場址,非法棄置場址,,臺南市歸仁區崙頂段一○八一地號,"2,890平方公尺",公告為控制場址,鎳:1030(mg/Kg);鉻:1590(mg/Kg);鋅:1410(mg/Kg);汞:14.6(mg/Kg),鉻:0.503(mg/L),120.29794279852,22.940983240177
(D10193)臺南市後壁區嘉安段643地號,農地,臺南市後壁區嘉安段643地號,臺南市後壁區嘉安段643地號,"7,663平方公尺",公告解除控制場址,鉻;鋅,-無資料-,120.35505241755,23.366835227265
(D10194)本市歸仁區崙頂段1078-0000、1077-0000及1076-0000等3筆地號土地為地下水污染控制場址,非法棄置場址,臺南市歸仁區本市歸仁區崙頂段一○七八之○○○○、一○七七之○○○○及一○七六之○○○○等三筆地號土地,臺南市歸仁區崙頂段一○七六地號;臺南市歸仁區崙頂段一○七七地號;臺南市歸仁區崙頂段一○七八地號,"4,005平方公尺",公告為控制場址,-無資料-,鉻:0.874(mg/L),120.29765585672,22.941794700098
(D10197)臺南市南區同安段0079-0004地號,其他,臺南市南區同安段0079-0004地號,臺南市南區同安段0079-0004地號,56平方公尺,公告解除控制場址,鎘:19.9(mg/Kg);銅:2990(mg/Kg);鉛:1740(mg/Kg);鋅:6193(mg/Kg),-無資料-,120.19046084203,22.924054505817
(D10198)興農段0208-0002,農地,興農段0208-0002地號,興農段0208-0002地號,52平方公尺,公告解除控制場址,銅;鋅,-無資料-,120.1954261096,22.935078516382
(D10199)南區大山段0107-0000,農地,南區大山段0107-0000,南區大山段0107-0000,62平方公尺,公告撤銷,鎘;銅;鉛;鋅;鎳,-無資料-,120.19059804118,22.927215771561
(D10214)臺南市南區大山段387地號,其他,臺南市南區大山段0387-0000地號部分土地,臺南市南區大山段0387-0000地號部分土地,62平方公尺,公告解除控制場址,鎳:128(mg/Kg);鎘:12.6(mg/Kg);銅:1810(mg/Kg);鉛:516(mg/Kg);鋅:1880(mg/Kg),-無資料-,120.19059804118,22.927215771561
(D10218)臺南市南區同安段0079-0003地號,其他,臺南市南區同安段0079-0003地號,臺南市南區同安段0079-0003地號,192平方公尺,公告解除控制場址,鎘;銅;鉛;鋅,-無資料-,120.19065581213,22.924055499677
(D10219)臺南市南區同安段0079-0005地號,其他,臺南市南區同安段0079-0005地號,臺南市南區同安段0079-0005地號,66平方公尺,公告解除控制場址,鎘;銅;鋅,-無資料-,120.190841141,22.924038383786
(D10249)臺南市南區同安段0087-0005地號,其他,,臺南市南區同安段○○八七之○○○五地號,198平方公尺,公告為控制場址,銅:220(mg/Kg);鋅:771(mg/Kg),-無資料-,120.19018385842,22.924730357753
(D10255)千越加油站實業股份有限公司千越東門加油站地下水污染控制場址,加油站,台南市東區中華東路二段298號,臺南市東區虎尾寮段0591-0017地號,"1,546平方公尺",公告解除控制場址,-無資料-,苯:0.221(mg/L);甲基第三丁基醚:2.32(mg/L),120.22939388956,22.981535922722
(D10271)安定區安定段2087等6筆地號(敬惠工業股份有限公司),工廠,臺南市安定區安定段2087等6筆地號,臺南市安定區安定段2087等6筆地號,"6,664平方公尺",公告撤銷,-無資料-,"1,2-二氯乙烷;三氯乙烯",120.23652858204,23.112155070521
(D10281)臺南市南區興農段0425-0000地號,非法棄置場址,臺南市南區興農段0425-0000地號,臺南市南區興農段0425-0000地號,"3,842平方公尺",公告解除控制場址,鎘:11.2(mg/Kg);銅:604(mg/Kg),-無資料-,120.19276977114,22.929249590315
(D10287)閏江企業股份有限公司,工廠,臺南市南區彰南里新孝路二二八號,臺南市南區鹽埕段二八三七之○○○○地號,"1,750平方公尺",公告為整治場址,-無資料-,"順-1,2-二氯乙烯:1.36(mg/L);三氯乙烯:50.9(mg/L)",120.17973145005,22.978378970873
(D10299)臺南市永康區鹽行段1426-0000地號、臺南市永康區鹽行段1427-0003地號,其他,臺南市永康區鹽行段1426-0000地號;臺南市永康區鹽行段1427-0003地號,臺南市永康區鹽行段1426-0000地號;臺南市永康區鹽行段1427-0003地號;,"1,407平方公尺",公告廢止,-無資料-,"1,2-二氯乙烷:0.822(mg/L);三氯乙烯:0.0701(mg/L);氯乙烯:1.08(mg/L)",120.24615263277,23.044177580384
(D10310)臺南市西港區下宅子段1460-0002、1460-0003、1460-0004地號(育昇加油站),加油站,臺南市西港區西港里中州二四之七號,臺南市西港區下宅子段一四六○之二地號;臺南市西港區下宅子段一四六○之三地號;臺南市西港區下宅子段一四六○之四地號,600平方公尺,公告為整治場址,苯:24.2(mg/Kg);二甲苯:1350(mg/Kg);乙苯:312(mg/Kg);總石油碳氫化合物:13700(mg/Kg),苯:6.84(mg/L);萘:0.684(mg/L);甲基第三丁基醚:5.74(mg/L);總石油碳氫化合物:34.5(mg/L),120.19533428931,23.139491795855
(D10311)安平加油站,加油站,台南市南區新樂路三之一號,臺南市南區鹽埕段2818-0002地號,923平方公尺,公告解除控制場址,-無資料-,苯:0.44(mg/L);甲基第三丁基醚:10.6(mg/L);總石油碳氫化合物:36.9(mg/L),120.17867306358,22.979222320495
(D10313)七股區十分塭段R671地號,其他,,臺南市七股區十分塭段六七一地號,353平方公尺,公告為控制場址,銅:7730(mg/Kg),-無資料-,120.11419960083,23.089446769986
(D10332)臺南市永康區車行段1043地號(利拿機械門口道路),工廠,,臺南市永康區車行段一○四三地號,19平方公尺,公告解除控制場址,鉻:1470(mg/Kg);鎳:640(mg/Kg),-無資料-,120.27280432009,23.045277631511
(D10336)臺南市安定區安定段2087-0000、2088-0000、2089-0000地號,其他,,臺南市安定區安定段二○八七地號;臺南市安定區安定段二○八八地號;臺南市安定區安定段二○八九地號,"6,664平方公尺",公告為控制場址,三氯乙烯:373(mg/Kg),三氯乙烯:5.09(mg/L);氯乙烯:0.0321(mg/L),120.23637443073,23.111793122583
(D10338)臺南市南區興農段0649-0001地號,其他,臺南市南區興農段0649-0001地號,臺南市南區興農段0649-0001地號,408平方公尺,公告廢止,銅:255(mg/Kg);鋅:662(mg/Kg),-無資料-,120.19337627033,22.927257000676
(D10339)仁德區文賢段1312-0000、1311-0000、1310-0001、1302-0000地號(元升加油站),加油站,臺南市仁德區中正路一段103號,臺南市仁德區一甲段一三一二之○○○○地號;臺南市仁德區一甲段一三一一之○○○○地號;臺南市仁德區一甲段一三一○之○○○一地號;臺南市仁德區一甲段一三○二之○○○○地號,"2,090平方公尺",公告解除控制場址,總石油碳氫化合物:2110(mg/Kg),-無資料-,120.2327274491,22.919631838475
(D10341)統懋半導體股份有限公司新市總廠,工廠,臺南市新市區中山路七六號,臺南市新市區華美段七七地號;臺南市新市區華美段七八地號;臺南市新市區華美段七九地號;臺南市新市區華美段八○地號;臺南市新市區華美段八一地號;臺南市新市區華美段八二地號;臺南市新市區華美段八三地號;臺南市新市區華美段七七之一地號;臺南市新市區華美段八○之一地號,"19,561平方公尺",公告解除整治場址,"順-1,2-二氯乙烯:7.17(mg/Kg)","三氯乙烯:0.209(mg/L);氟鹽:27.1(mg/L);1,1-二氯乙烯:0.0805(mg/L);順-1,2-二氯乙烯:1.72(mg/L);氯乙烯:0.234(mg/L)",120.30052932397,23.076701351698
(D10344)臺南市麻豆區安業段0472-0000地號,其他,,臺南市麻豆區安業段四七二地號,"2,856平方公尺",公告為控制場址,鉛:1570(mg/Kg),-無資料-,120.24810366967,23.154751184565
(D10373)台南市鹽水區忠義段645地號,農地,,臺南市鹽水區忠義段六四五地號,"1,620平方公尺",公告解除控制場址,鉻:211(mg/Kg);鎳:170(mg/Kg),-無資料-,120.28530398328,23.333871224896
(D10400)臺南市南區興農段0632-0001地號,其他,臺南市南區興農段0632-0001地號,臺南市南區興農段0632-0001地號,449平方公尺,公告廢止,銅:271(mg/Kg);鋅:769(mg/Kg),-無資料-,120.19415640984,22.928868336351
(D10401)新市區華美段0076-0000、0065-0000地號二筆,其他,新市區華美段0076-0000、0065-0000地號二筆,新市區華美段0076-0000、0065-0000地號二筆,"5,462平方公尺",公告廢止,-無資料-,氟鹽:15.1(mg/L);氯乙烯:0.0287(mg/L),120.30024647329,23.078551285714
